id,lossyear,longitude,latitude
1515,20.0,146.14818610178023,-42.82889458587246
1518,20.0,145.56248453653427,-42.610603971831424
1545,20.0,146.04398152882237,-42.518975812851224
1548,19.0,145.57685758108022,-42.88279350291964
1552,20.0,146.05565962751592,-42.646536583196195
1555,20.0,146.06015120393653,-42.6968422391069
1579,20.0,146.08530403189184,-42.68157087927686
1598,20.0,146.15177936291673,-42.79745355092828
1609,20.0,145.97121799080867,-42.60072250370611
1643,20.0,145.6460278579574,-42.85943730553252
1651,20.0,146.05655794280003,-42.513585921146515
1661,20.0,146.11854169740428,-42.71750349064165
1709,21.0,145.9766078825134,-42.764215885415865
1787,21.0,146.4509183525285,-42.26115932630893
1793,21.0,145.97930282836575,-42.769605777120574
1815,21.0,146.45002003724437,-42.26565090272952
1833,21.0,146.4724779193474,-42.58904440501256
1839,21.0,146.44822340667616,-42.26115932630893
1897,21.0,146.05835457336826,-42.5126876058624
1929,21.0,146.34312051843415,-43.04628688462938
1942,21.0,146.07632087905068,-42.49292466961177
1977,21.0,145.98379440478635,-42.77319903825705
1994,21.0,146.10057539172192,-42.211751985682355
2049,21.0,145.68824867631105,-42.74445294916522
2063,21.0,146.05386299694766,-42.51178929057828
2086,19.0,146.47068128877913,-42.68157087927686
2138,21.0,146.34671377957062,-43.04269362349291
2278,21.0,146.46259645122203,-42.25936269574069
2293,21.0,146.0592528886524,-42.51178929057828
2295,21.0,146.36647671582125,-42.24768459704714
2344,21.0,146.4958341167345,-42.39321167307449
2433,21.0,145.981099458934,-42.75523273257467
2442,20.0,145.69184193744752,-42.76062262427938
2496,21.0,145.66848574006042,-42.738164742176394
2506,22.0,146.49224085559803,-42.58634945916019
2536,22.0,146.2847300249664,-42.21983682323943
2541,22.0,145.81311450080364,-42.87201371951021
2576,22.0,145.80952123966716,-42.86842045837372
2582,23.0,145.80053808682595,-42.87740361121491
2589,22.0,146.4554099289491,-42.60701071069494
2614,23.0,145.8661151025667,-42.87201371951021
2650,22.0,145.9065392903521,-42.63755343035501
2669,22.0,145.98559103535462,-43.00765932741224
2689,22.0,146.30179801536468,-42.23331155250122
2692,22.0,146.45361329838084,-42.6052140801267
2715,22.0,145.8975561375109,-42.633960169218525
2742,22.0,145.96133652268338,-42.99957448985518
2782,22.0,146.38444302150367,-42.908844646159096
2789,22.0,145.95953989211512,-42.42734765387104
2799,22.0,146.45900319008558,-42.26744753329777
2895,22.0,145.98379440478635,-42.40758471762041
2936,22.0,146.4679863429268,-42.48753477790704
3004,22.0,145.81131787023543,-42.86931877365784
3041,22.0,146.46708802764266,-42.48483983205469
3048,22.0,145.91462412790918,-42.64294332205972
3076,23.0,145.91731907376152,-42.6420450067756
3082,22.0,145.96492978381983,-43.000472805139296
3096,22.0,145.97121799080867,-43.01933742610581
3111,22.0,145.90474265978384,-42.633960169218525
3130,22.0,145.8211993383607,-42.87920024178315
3133,22.0,145.9164207584774,-42.641146691491485
3140,22.0,146.39073122849248,-42.908844646159096
3177,22.0,145.91103086677265,-42.62407870109321
3188,22.0,145.8993527680791,-42.633960169218525
3228,22.0,145.81580944665598,-42.871115404226074
3260,22.0,146.28562834025053,-42.21983682323943
3299,22.0,145.85803026500963,-42.88908170990847
3305,22.0,145.97570956722927,-43.0148458496852
3337,23.0,145.94965842398983,-42.84506426098662
3339,23.0,145.80143640211008,-42.8675221430896
3350,23.0,145.52206034874894,-42.62407870109321
3352,23.0,145.80862292438303,-42.865725512521365
3354,23.0,145.52745024045362,-42.58994272029667
3357,23.0,146.4787661263362,-43.01754079553755
3358,23.0,145.97031967552454,-43.01843911082169
3359,24.0,145.9442685322851,-42.819911433031265
